dt,sale_amount,product_id,product_id_original,name_products,tipo_producto_app,store_id,nombre_tienda,nombre_categoria_n1,discount,holiday_flag,activity_flag,horas_con_stock,venta_lag_1,venta_lag_7,venta_promedio_7d,venta_promedio_14d,stock_lag_1
2024-05-19,1.3,R068,699,Producto 0205,Producto general,0,Tienda 001,Categoría N1 020,0.874,1,1,6,1.3,1.2,0.5714285714285714,0.4928571428571429,7.0
2024-05-20,0.8,R068,699,Producto 0205,Producto general,0,Tienda 001,Categoría N1 020,0.874,0,1,3,1.3,0.0,0.5857142857142856,0.5285714285714286,1.0
2024-05-21,0.7,R068,699,Producto 0205,Producto general,0,Tienda 001,Categoría N1 020,1.0,0,0,6,0.8,0.4,0.7000000000000001,0.55,0.0
2024-05-22,0.6,R068,699,Producto 0205,Producto general,0,Tienda 001,Categoría N1 020,0.984,0,0,10,0.7,0.6,0.7428571428571428,0.5857142857142856,4.0
2024-05-23,0.3,R068,699,Producto 0205,Producto general,0,Tienda 001,Categoría N1 020,1.0,0,0,3,0.6,0.4,0.7428571428571429,0.6,5.0
2024-05-24,0.5,R068,699,Producto 0205,Producto general,0,Tienda 001,Categoría N1 020,1.0,0,0,7,0.3,0.1,0.7285714285714285,0.6142857142857144,0.0
2024-05-25,0.9,R068,699,Producto 0205,Producto general,0,Tienda 001,Categoría N1 020,0.85,1,1,3,0.5,1.3,0.7857142857142857,0.6142857142857144,5.0
2024-05-26,1.1,R068,699,Producto 0205,Producto general,0,Tienda 001,Categoría N1 020,0.852,1,1,0,0.9,1.3,0.7285714285714286,0.6500000000000001,0.0
2024-05-27,0.7,R068,699,Producto 0205,Producto general,0,Tienda 001,Categoría N1 020,0.907,0,0,0,1.1,0.8,0.7000000000000001,0.6428571428571429,0.0
2024-05-28,0.3,R068,699,Producto 0205,Producto general,0,Tienda 001,Categoría N1 020,0.967,0,0,5,0.7,0.7,0.6857142857142857,0.692857142857143,0.0
2024-05-29,0.5,R068,699,Producto 0205,Producto general,0,Tienda 001,Categoría N1 020,0.972,0,0,0,0.3,0.6,0.6285714285714284,0.6857142857142857,3.0
2024-05-30,0.6,R068,699,Producto 0205,Producto general,0,Tienda 001,Categoría N1 020,0.969,0,0,0,0.5,0.3,0.6142857142857142,0.6785714285714286,0.0
2024-05-31,0.5,R068,699,Producto 0205,Producto general,0,Tienda 001,Categoría N1 020,1.0,0,0,10,0.6,0.5,0.6571428571428571,0.692857142857143,0.0
2024-06-01,0.6,R068,699,Producto 0205,Producto general,0,Tienda 001,Categoría N1 020,0.965,1,0,0,0.5,0.9,0.6571428571428571,0.7214285714285715,8.0
2024-06-02,1.3,R068,699,Producto 0205,Producto general,0,Tienda 001,Categoría N1 020,0.864,1,1,0,0.6,1.1,0.6142857142857142,0.6714285714285715,0.0
2024-06-03,0.1,R068,699,Producto 0205,Producto general,0,Tienda 001,Categoría N1 020,1.0,0,0,0,1.3,0.7,0.6428571428571429,0.6714285714285715,0.0
2024-06-04,0.3,R068,699,Producto 0205,Producto general,0,Tienda 001,Categoría N1 020,0.938,0,0,0,0.1,0.3,0.5571428571428572,0.6214285714285716,0.0
2024-06-05,0.3,R068,699,Producto 0205,Producto general,0,Tienda 001,Categoría N1 020,0.907,0,0,0,0.3,0.5,0.5571428571428572,0.5928571428571429,0.0
2024-06-06,0.4,R068,699,Producto 0205,Producto general,0,Tienda 001,Categoría N1 020,0.921,0,0,6,0.3,0.6,0.5285714285714286,0.5714285714285714,0.0
2024-06-07,0.5,R068,699,Producto 0205,Producto general,0,Tienda 001,Categoría N1 020,0.921,0,0,4,0.4,0.5,0.5000000000000001,0.5785714285714286,4.0
2024-06-08,0.9,R068,699,Producto 0205,Producto general,0,Tienda 001,Categoría N1 020,0.874,1,1,0,0.5,0.6,0.5,0.5785714285714286,0.0
2024-06-09,1.3,R068,699,Producto 0205,Producto general,0,Tienda 001,Categoría N1 020,0.874,1,1,0,0.9,1.3,0.5428571428571429,0.5785714285714285,0.0
2024-06-10,1.2,R068,699,Producto 0205,Producto general,0,Tienda 001,Categoría N1 020,0.863,1,1,0,1.3,0.1,0.5428571428571428,0.5928571428571429,0.0
2024-06-11,0.7,R068,699,Producto 0205,Producto general,0,Tienda 001,Categoría N1 020,0.86,0,0,0,1.2,0.3,0.7000000000000001,0.6285714285714287,0.0
2024-06-12,0.3,R068,699,Producto 0205,Producto general,0,Tienda 001,Categoría N1 020,1.0,0,0,10,0.7,0.3,0.7571428571428571,0.6571428571428571,0.0
2024-06-13,0.2,R068,699,Producto 0205,Producto general,0,Tienda 001,Categoría N1 020,1.0,0,0,4,0.3,0.4,0.7571428571428571,0.6428571428571429,8.0
2024-06-14,0.3,R068,699,Producto 0205,Producto general,0,Tienda 001,Categoría N1 020,0.907,0,1,0,0.2,0.5,0.7285714285714285,0.6142857142857142,0.0
2024-06-15,1.1,R068,699,Producto 0205,Producto general,0,Tienda 001,Categoría N1 020,0.907,1,1,9,0.3,0.9,0.7,0.6,0.0
2024-06-16,0.0,R068,699,Producto 0205,Producto general,0,Tienda 001,Categoría N1 020,0.9800000190734864,1,0,24,1.1,1.3,0.7285714285714285,0.6357142857142858,7.0
2024-06-17,0.3,R068,699,Producto 0205,Producto general,0,Tienda 001,Categoría N1 020,1.0,0,0,11,0.0,1.2,0.5428571428571429,0.5428571428571428,16.0
2024-06-18,0.3,R068,699,Producto 0205,Producto general,0,Tienda 001,Categoría N1 020,0.984,0,0,4,0.3,0.7,0.41428571428571426,0.5571428571428572,5.0
2024-06-19,0.7,R068,699,Producto 0205,Producto general,0,Tienda 001,Categoría N1 020,0.922,0,0,0,0.3,0.3,0.3571428571428572,0.5571428571428572,0.0
2024-06-20,0.4,R068,699,Producto 0205,Producto general,0,Tienda 001,Categoría N1 020,0.988,0,0,0,0.7,0.2,0.41428571428571426,0.5857142857142857,0.0
2024-06-21,0.2,R068,699,Producto 0205,Producto general,0,Tienda 001,Categoría N1 020,1.0,0,0,0,0.4,0.3,0.44285714285714295,0.5857142857142856,0.0
2024-06-22,1.5,R068,699,Producto 0205,Producto general,0,Tienda 001,Categoría N1 020,0.874,1,1,7,0.2,1.1,0.42857142857142855,0.5642857142857143,0.0
2024-06-23,1.1,R068,699,Producto 0205,Producto general,0,Tienda 001,Categoría N1 020,0.874,1,1,14,1.5,0.0,0.4857142857142857,0.6071428571428571,5.0
2024-06-24,0.8,R068,699,Producto 0205,Producto general,0,Tienda 001,Categoría N1 020,0.874,0,1,0,1.1,0.3,0.6428571428571429,0.5928571428571429,7.0
2024-06-25,0.6,R068,699,Producto 0205,Producto general,0,Tienda 001,Categoría N1 020,0.874,0,1,10,0.8,0.3,0.7142857142857143,0.5642857142857143,0.0
2024-03-28,0.1,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.87,0,1,0,,,,,
2024-03-29,0.27,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,1.0,0,0,0,0.1,,0.1,0.1,0.0
2024-03-30,0.44,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.8700000047683716,1,1,4,0.27,,0.185,0.185,0.0
2024-03-31,0.4,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.885,1,1,18,0.44,,0.27,0.27,2.0
2024-04-01,0.0,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.8700000047683716,0,1,1,0.4,,0.3025,0.3025,10.0
2024-04-02,0.2,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,1.0,0,0,0,0.0,,0.242,0.242,0.0
2024-04-03,0.3,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.957,0,1,3,0.2,,0.23500000000000001,0.23500000000000001,0.0
2024-04-04,0.4,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.882,1,1,14,0.3,0.1,0.24428571428571427,0.24428571428571427,1.0
2024-04-05,0.2,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,1.0,1,0,3,0.4,0.27,0.2871428571428571,0.26375,6.0
2024-04-06,0.3,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.87,1,1,0,0.2,0.44,0.27714285714285714,0.25666666666666665,0.0
2024-04-07,0.3,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.967,0,1,0,0.3,0.4,0.2571428571428572,0.261,0.0
2024-04-08,0.2,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.87,0,1,0,0.3,0.0,0.24285714285714288,0.2645454545454546,0.0
2024-04-09,0.1,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,1.0,0,0,0,0.2,0.2,0.27142857142857146,0.25916666666666666,0.0
2024-04-10,0.4,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.885,0,1,5,0.1,0.3,0.2571428571428572,0.2469230769230769,0.0
2024-04-11,0.3,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.846,0,1,15,0.4,0.4,0.27142857142857146,0.2578571428571429,3.0
2024-04-12,0.4,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.95,0,0,4,0.3,0.2,0.2571428571428572,0.27214285714285713,7.0
2024-04-13,0.6,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.911,1,1,10,0.4,0.3,0.2857142857142857,0.2814285714285714,0.0
2024-04-14,0.6,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.901,1,1,12,0.6,0.3,0.32857142857142857,0.2928571428571428,8.0
2024-04-15,0.4,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.913,0,1,5,0.6,0.2,0.37142857142857144,0.3071428571428571,7.0
2024-04-16,0.4,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,1.0,0,0,5,0.4,0.1,0.39999999999999997,0.33571428571428574,0.0
2024-04-17,0.6,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.901,0,1,0,0.4,0.4,0.4428571428571429,0.35000000000000003,5.0
2024-04-18,0.7,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.896,0,1,4,0.6,0.3,0.4714285714285714,0.37142857142857144,0.0
2024-04-19,0.4,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,1.0,0,0,6,0.7,0.4,0.5285714285714286,0.39285714285714285,2.0
2024-04-20,0.6,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.897,1,1,0,0.4,0.6,0.5285714285714286,0.40714285714285714,0.0
2024-04-21,0.5,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.974,1,1,3,0.6,0.6,0.5285714285714286,0.42857142857142855,0.0
2024-04-22,0.7,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.897,0,1,4,0.5,0.4,0.5142857142857143,0.4428571428571429,3.0
2024-04-23,0.6,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.96,0,0,5,0.7,0.4,0.5571428571428572,0.47857142857142854,2.0
2024-04-24,0.4,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.935,0,1,0,0.6,0.6,0.5857142857142856,0.5142857142857143,0.0
2024-04-25,0.4,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.935,0,1,0,0.4,0.7,0.5571428571428572,0.5142857142857142,0.0
2024-04-26,0.3,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,1.0,0,0,0,0.4,0.4,0.5142857142857143,0.5214285714285715,0.0
2024-04-27,0.8,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.926,1,1,8,0.3,0.6,0.5,0.5142857142857142,0.0
2024-04-28,0.6,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.923,1,1,10,0.8,0.5,0.5285714285714286,0.5285714285714286,6.0
2024-04-29,0.2,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.899,0,1,14,0.6,0.7,0.5428571428571428,0.5285714285714286,2.0
2024-04-30,0.6,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.919,0,0,7,0.2,0.6,0.4714285714285714,0.5142857142857143,8.0
2024-05-01,0.8,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.887,1,1,13,0.6,0.4,0.4714285714285714,0.5285714285714286,5.0
2024-05-02,0.4,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.885,1,1,8,0.8,0.4,0.5285714285714286,0.5428571428571428,5.0
2024-05-03,0.5,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,1.0,1,0,0,0.4,0.3,0.5285714285714286,0.5214285714285715,2.0
2024-05-04,0.5,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.896,1,1,7,0.5,0.8,0.5571428571428572,0.5285714285714286,0.0
2024-05-05,0.7,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.957,1,1,2,0.5,0.6,0.5142857142857142,0.5214285714285715,5.0
2024-05-06,1.3,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.935,0,1,3,0.7,0.2,0.5285714285714286,0.5357142857142857,0.0
2024-05-07,0.4,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,1.0,0,0,2,1.3,0.6,0.6857142857142857,0.5785714285714286,1.0
2024-05-08,1.0,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.892,0,1,0,0.4,0.8,0.6571428571428573,0.5642857142857143,0.0
2024-05-09,0.6,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.891,0,1,7,1.0,0.4,0.6857142857142857,0.6071428571428571,0.0
2024-05-10,0.3,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,1.0,0,0,13,0.6,0.5,0.7142857142857143,0.6214285714285713,5.0
2024-05-11,0.7,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.963,1,1,0,0.3,0.5,0.6857142857142857,0.6214285714285716,7.0
2024-05-12,1.2,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.904,1,1,6,0.7,0.7,0.7142857142857143,0.6142857142857142,0.0
2024-05-13,0.9,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.868,0,1,10,1.2,1.3,0.7857142857142857,0.6571428571428571,4.0
2024-05-14,0.4,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.899,0,0,6,0.9,0.4,0.7285714285714285,0.7071428571428572,2.0
2024-05-15,0.8,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.926,0,1,0,0.4,1.0,0.7285714285714285,0.692857142857143,0.0
2024-05-16,0.8,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.934,0,1,2,0.8,0.6,0.7000000000000001,0.692857142857143,0.0
2024-05-17,0.8,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,1.0,0,0,3,0.8,0.3,0.7285714285714286,0.7214285714285714,0.0
2024-05-18,1.0,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.948,1,1,0,0.8,0.7,0.7999999999999999,0.7428571428571429,0.0
2024-05-19,1.4,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.91,1,1,8,1.0,1.2,0.8428571428571429,0.7785714285714286,0.0
2024-05-20,0.6,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.913,0,1,7,1.4,0.9,0.8714285714285716,0.8285714285714286,6.0
2024-05-21,0.4,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.926,0,0,4,0.6,0.4,0.8285714285714285,0.7785714285714286,1.0
2024-05-22,0.7,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.895,0,1,6,0.4,0.8,0.8285714285714286,0.7785714285714286,0.0
2024-05-23,0.2,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.87,0,1,8,0.7,0.8,0.8142857142857142,0.7571428571428571,4.0
2024-05-24,0.7,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.933,0,0,6,0.2,0.8,0.7285714285714285,0.7285714285714285,0.0
2024-05-25,1.2,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.901,1,1,0,0.7,1.0,0.7142857142857143,0.7571428571428571,0.0
2024-05-26,1.1,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.917,1,1,6,1.2,1.4,0.7428571428571429,0.7928571428571428,0.0
2024-05-27,0.3,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,1.0,0,1,6,1.1,0.6,0.7000000000000001,0.7857142857142857,4.0
2024-05-28,0.6,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.96,0,0,0,0.3,0.4,0.6571428571428573,0.7428571428571429,0.0
2024-05-29,0.5,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.932,0,1,0,0.6,0.7,0.6857142857142857,0.7571428571428571,0.0
2024-05-30,1.0,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.906,0,1,5,0.5,0.2,0.6571428571428571,0.7357142857142857,0.0
2024-05-31,0.5,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.899,0,0,5,1.0,0.7,0.7714285714285714,0.75,3.0
2024-06-01,1.0,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.963,1,0,0,0.5,1.2,0.7428571428571429,0.7285714285714285,0.0
2024-06-02,1.2,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.925,1,1,0,1.0,1.1,0.7142857142857143,0.7285714285714285,0.0
2024-06-03,0.5,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.948,0,1,0,1.2,0.3,0.7285714285714285,0.7142857142857143,0.0
2024-06-04,0.4,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,1.0,0,0,0,0.5,0.6,0.7571428571428572,0.7071428571428571,0.0
2024-06-05,0.3,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.844,0,1,0,0.4,0.5,0.7285714285714286,0.7071428571428571,0.0
2024-06-06,0.4,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.896,0,1,0,0.3,1.0,0.7,0.6785714285714286,0.0
2024-06-07,0.3399999999999999,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,1.0,0,0,0,0.4,0.5,0.6142857142857142,0.692857142857143,0.0
2024-06-08,1.1,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.872,1,1,5,0.3399999999999999,1.0,0.5914285714285715,0.6671428571428571,0.0
2024-06-09,0.6,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.891,1,1,4,1.1,1.2,0.6057142857142858,0.66,3.0
2024-06-10,0.6,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.922,1,1,0,0.6,0.5,0.52,0.6242857142857143,0.0
2024-06-11,0.3,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.933,0,0,0,0.6,0.4,0.5342857142857144,0.6457142857142857,0.0
2024-06-12,0.78,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.913,0,0,4,0.3,0.3,0.52,0.6242857142857143,0.0
2024-06-13,0.5,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.845,0,1,18,0.78,0.4,0.5885714285714286,0.6442857142857142,2.0
2024-06-14,0.5,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.973,0,0,7,0.5,0.3399999999999999,0.602857142857143,0.6085714285714285,11.0
2024-06-15,0.9,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.849,1,1,0,0.5,1.1,0.6257142857142858,0.6085714285714285,1.0
2024-06-16,1.3,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.832,1,1,3,0.9,0.6,0.5971428571428571,0.6014285714285714,0.0
2024-06-17,0.9,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.836,0,1,7,1.3,0.6,0.6971428571428573,0.6085714285714285,1.0
2024-06-18,0.4,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,1.0,0,0,9,0.9,0.3,0.7400000000000001,0.6371428571428571,1.0
2024-06-19,0.7,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.878,0,1,0,0.4,0.78,0.7542857142857143,0.6371428571428571,3.0
2024-06-20,0.4,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.935,0,1,0,0.7,0.5,0.7428571428571428,0.6657142857142857,0.0
2024-06-21,0.4,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,1.0,0,0,8,0.4,0.5,0.7285714285714285,0.6657142857142857,0.0
2024-06-22,1.0,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.886,1,1,6,0.4,0.9,0.7142857142857143,0.67,6.0
2024-06-23,0.7,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.907,1,1,0,1.0,1.3,0.7285714285714286,0.6628571428571429,0.0
2024-06-24,0.5,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,0.902,0,1,0,0.7,0.9,0.6428571428571429,0.6699999999999999,0.0
2024-06-25,0.3,R069,548,Producto 0148,Producto general,0,Tienda 001,Categoría N1 004,1.0,0,0,0,0.5,0.4,0.5857142857142856,0.6628571428571428,0.0
2024-03-28,0.4,R070,72,Producto 0217,Producto general,0,Tienda 001,Categoría N1 015,1.0,0,0,13,,,,,
2024-03-29,0.1,R070,72,Producto 0217,Producto general,0,Tienda 001,Categoría N1 015,1.0,0,0,6,0.4,,0.4,0.4,11.0
2024-03-30,0.4,R070,72,Producto 0217,Producto general,0,Tienda 001,Categoría N1 015,1.0,1,0,0,0.1,,0.25,0.25,0.0
2024-03-31,1.1,R070,72,Producto 0217,Producto general,0,Tienda 001,Categoría N1 015,1.0,1,0,0,0.4,,0.3,0.3,0.0
2024-04-01,0.5,R070,72,Producto 0217,Producto general,0,Tienda 001,Categoría N1 015,1.0,0,0,0,1.1,,0.5,0.5,0.0
2024-04-02,0.6,R070,72,Producto 0217,Producto general,0,Tienda 001,Categoría N1 015,1.0,0,0,0,0.5,,0.5,0.5,0.0
2024-04-03,0.64,R070,72,Producto 0217,Producto general,0,Tienda 001,Categoría N1 015,1.0,0,0,3,0.6,,0.5166666666666667,0.5166666666666667,0.0
2024-04-04,0.5,R070,72,Producto 0217,Producto general,0,Tienda 001,Categoría N1 015,0.944,1,0,6,0.64,0.4,0.5342857142857144,0.5342857142857144,1.0
2024-04-05,0.6,R070,72,Producto 0217,Producto general,0,Tienda 001,Categoría N1 015,1.0,1,0,0,0.5,0.1,0.5485714285714286,0.53,0.0
2024-04-06,0.7,R070,72,Producto 0217,Producto general,0,Tienda 001,Categoría N1 015,1.0,1,0,0,0.6,0.4,0.62,0.5377777777777778,0.0
2024-04-07,0.2,R070,72,Producto 0217,Producto general,0,Tienda 001,Categoría N1 015,0.917,0,0,0,0.7,1.1,0.6628571428571428,0.554,0.0
2024-04-08,0.73,R070,72,Producto 0217,Producto general,0,Tienda 001,Categoría N1 015,0.9559999704360962,0,0,0,0.2,0.5,0.5342857142857143,0.5218181818181818,0.0
2024-04-09,0.7,R070,72,Producto 0217,Producto general,0,Tienda 001,Categoría N1 015,1.0,0,0,0,0.73,0.6,0.5671428571428571,0.5391666666666667,0.0
2024-04-10,0.6,R070,72,Producto 0217,Producto general,0,Tienda 001,Categoría N1 015,1.0,0,0,0,0.7,0.64,0.5814285714285715,0.5515384615384615,0.0
2024-04-11,0.2,R070,72,Producto 0217,Producto general,0,Tienda 001,Categoría N1 015,1.0,0,0,0,0.6,0.5,0.5757142857142857,0.5549999999999999,0.0
2024-04-12,0.7,R070,72,Producto 0217,Producto general,0,Tienda 001,Categoría N1 015,1.0,0,0,0,0.2,0.6,0.5328571428571428,0.5407142857142857,0.0
2024-04-13,0.7,R070,72,Producto 0217,Producto general,0,Tienda 001,Categoría N1 015,1.0,1,0,0,0.7,0.7,0.5471428571428572,0.5835714285714285,0.0
2024-04-14,0.4,R070,72,Producto 0217,Producto general,0,Tienda 001,Categoría N1 015,1.0,1,0,12,0.7,0.2,0.5471428571428572,0.6049999999999999,0.0
2024-04-15,0.2,R070,72,Producto 0217,Producto general,0,Tienda 001,Categoría N1 015,1.0,0,0,5,0.4,0.73,0.5757142857142857,0.5549999999999999,10.0
2024-04-16,0.4,R070,72,Producto 0217,Producto general,0,Tienda 001,Categoría N1 015,1.0,0,0,0,0.2,0.7,0.49999999999999994,0.5335714285714286,0.0
2024-04-17,0.6,R070,72,Producto 0217,Producto general,0,Tienda 001,Categoría N1 015,0.972,0,0,6,0.4,0.6,0.4571428571428572,0.5192857142857144,0.0
2024-04-18,0.3,R070,72,Producto 0217,Producto general,0,Tienda 001,Categoría N1 015,1.0,0,0,2,0.6,0.2,0.4571428571428572,0.5164285714285713,4.0
2024-04-19,0.3,R070,72,Producto 0217,Producto general,0,Tienda 001,Categoría N1 015,1.0,0,0,0,0.3,0.7,0.4714285714285715,0.5021428571428571,0.0
2024-04-20,0.9,R070,72,Producto 0217,Producto general,0,Tienda 001,Categoría N1 015,1.0,1,0,0,0.3,0.7,0.41428571428571426,0.48071428571428576,0.0
2024-04-21,1.1,R070,72,Producto 0217,Producto general,0,Tienda 001,Categoría N1 015,1.0,1,0,4,0.9,0.4,0.44285714285714295,0.495,0.0
2024-04-22,0.2,R070,72,Producto 0217,Producto general,0,Tienda 001,Categoría N1 015,1.0,0,0,5,1.1,0.2,0.5428571428571428,0.5592857142857143,2.0
2024-04-23,0.2,R070,72,Producto 0217,Producto general,0,Tienda 001,Categoría N1 015,0.833,0,0,0,0.2,0.4,0.5428571428571429,0.5214285714285715,0.0
2024-04-24,0.4,R070,72,Producto 0217,Producto general,0,Tienda 001,Categoría N1 015,1.0,0,0,9,0.2,0.6,0.5142857142857143,0.4857142857142857,0.0
2024-04-25,0.0,R070,72,Producto 0217,Producto general,0,Tienda 001,Categoría N1 015,1.0,0,0,24,0.4,0.3,0.4857142857142857,0.4714285714285715,7.0
2024-04-26,0.2,R070,72,Producto 0217,Producto general,0,Tienda 001,Categoría N1 015,1.0,0,0,11,0.0,0.3,0.4428571428571429,0.4571428571428572,16.0
2024-04-27,0.5,R070,72,Producto 0217,Producto general,0,Tienda 001,Categoría N1 015,1.0,1,0,5,0.2,0.9,0.42857142857142866,0.42142857142857143,7.0
2024-04-28,0.7,R070,72,Producto 0217,Producto general,0,Tienda 001,Categoría N1 015,0.9559999704360962,1,0,0,0.5,1.1,0.3714285714285715,0.40714285714285714,0.0
2024-04-29,0.6,R070,72,Producto 0217,Producto general,0,Tienda 001,Categoría N1 015,1.0,0,0,0,0.7,0.2,0.31428571428571433,0.42857142857142855,0.0
2024-04-30,0.4,R070,72,Producto 0217,Producto general,0,Tienda 001,Categoría N1 015,1.0,0,0,0,0.6,0.2,0.3714285714285714,0.4571428571428572,0.0
2024-05-01,0.3,R070,72,Producto 0217,Producto general,0,Tienda 001,Categoría N1 015,1.0,1,0,0,0.4,0.4,0.39999999999999997,0.4571428571428572,0.0
2024-05-02,0.5,R070,72,Producto 0217,Producto general,0,Tienda 001,Categoría N1 015,1.0,1,0,0,0.3,0.0,0.3857142857142857,0.4357142857142858,0.0
